,0,1
701,2020/08/03,0.9439696362794782
702,2020/08/04,0.943889393640201
703,2020/08/05,0.9438091618054625
704,2020/08/06,0.9437289408005266
705,2020/08/07,0.9436487306506541
706,2020/08/08,0.9435685313811083
707,2020/08/09,0.9434883430171508
708,2020/08/10,0.9434081655840442
709,2020/08/11,0.9433279991070509
710,2020/08/12,0.9432478436114323
711,2020/08/13,0.9431676991224518
712,2020/08/14,0.9430875656653707
713,2020/08/15,0.943007443265452
714,2020/08/16,0.9429273319479575
715,2020/08/17,0.9428472317381494
716,2020/08/18,0.9427671426612905
717,2020/08/19,0.9426870647426424
718,2020/08/20,0.9426069980074675
719,2020/08/21,0.9425269424810282
720,2020/08/22,0.9424468981885871
721,2020/08/23,0.9423668651554059
722,2020/08/24,0.942286843406747
723,2020/08/25,0.9422068329678724
724,2020/08/26,0.9421268338640447
725,2020/08/27,0.9420468461205265
726,2020/08/28,0.9419668697625793
727,2020/08/29,0.9418869048154659
728,2020/08/30,0.9418069513044481
729,2020/08/31,0.9417270092547887
730,2020/09/01,0.9416470786917492
731,2020/09/02,0.9415671596405928
732,2020/09/03,0.9414872521265811
733,2020/09/04,0.9414073561749761
734,2020/09/05,0.9413274718110409
735,2020/09/06,0.941247599060037
736,2020/09/07,0.9411677379472272
737,2020/09/08,0.9410878884978736
738,2020/09/09,0.9410080507372384
739,2020/09/10,0.9409282246905833
740,2020/09/11,0.9408484103831715
741,2020/09/12,0.9407686078402647
742,2020/09/13,0.9406888170871253
743,2020/09/14,0.9406090381490155
744,2020/09/15,0.9405292710511977
745,2020/09/16,0.9404495158189338
746,2020/09/17,0.9403697724774863
747,2020/09/18,0.9402900410521177
748,2020/09/19,0.9402103215680896
749,2020/09/20,0.9401306140506649
750,2020/09/21,0.9400509185251056
751,2020/09/22,0.9399712350166738
752,2020/09/23,0.9398915635506319
753,2020/09/24,0.9398119041522423
754,2020/09/25,0.939732256846767
755,2020/09/26,0.9396526216594683
756,2020/09/27,0.9395729986156086
757,2020/09/28,0.9394933877404502
758,2020/09/29,0.9394137890592549
759,2020/09/30,0.9393342025972853
760,2020/10/01,0.9392546283798038
761,2020/10/02,0.9391750664320722
762,2020/10/03,0.9390955167793534
763,2020/10/04,0.939015979446909
764,2020/10/05,0.9389364544600014
765,2020/10/06,0.9388569418438931
766,2020/10/07,0.938777441623846
767,2020/10/08,0.9386979538251231
768,2020/10/09,0.9386184784729857
769,2020/10/10,0.9385390155926967
770,2020/10/11,0.938459565209518
